label,tweet,sentiment
love,lalu bagaimana dengan papa mungkin karena mama lebih sering menelpon untuk menanyakan keadaanmu setiap hari tapi tahukah kamu ternyata papa lah yang mengingatkan mama untuk menelpon,pos
love,hijab adalah tanda bukti kasih sayang allah swt kepada wanita allah swt menciptakan wanita dengan keindahan yang sangat sempurna semua tergantung kepada kita sebagai wanita mahu menjaga keindahan yang allah beri atau menghancurkan keindahannya [url],pos
love,cinta yang sebenarnya cinta adalah ketika sayyidina ali karromallahu wajhah tidur menggantikan rasulullah,pos
happy,next ke kehidupan keluarga ario bayu aka komandan tim alpha yang ganteng berkacamata hitam dan viral di medsos itu ya keluarga yang cukup bahagia with a little daddy girl,pos
love,bahagiaku bersamamu ditiap detik ku ku selalu mengingatmu entah kenapa dibayanganku selalu ada muncul wajah indahmu sayang ku merindukanmu sayang love you hadad sayang malam hadad sayang,pos
happy,banyak tl yang membahas kuota away kemarin dan tiba aku ke ingget waktu away ini sebenarnya enggak ada kuota buat solo tapi nekat saja berangkat dan sesampai disini banyak juga yang berangkat mungkin lebih asik [not] kuota dari pada di kasih kuota cuma sedikit moga cepat ricuh [url],pos
sadness,sama kita saling sayang dan aku sudah coba nyatain kekamu tapi kamu tetap enggak peduli aku disini masih suka menunggu kamu enggak tau sampai kapan lagi,neg
fear,[username] sebaiknya baca doa terus karena kalo sudah mimpi begitu katanya katanya itu jinnya suka sama kamu hehe seram ya aku juga [not] ut wkwk,neg
happy,yang pernah atau sedang ngejalanin usaha pasti tau lika liku keunikan konsumen prinsip gue selama bisa gue penuhin permintaannya i will di itu walaupun bagi gua aneh,pos
sadness,jadi agustus itu jadwal pulang karena teman menikah agenda jalan bareng sama rekan kantor dua pilihan yang sama sama ingin ikut tapi gimanaaaaaaaaa padahal jarang banget aku nemu waktu pas dan hati mau ikut,neg
fear,[username] jujur iya aku [not] ut soalnya aku [not] ut keciduk pas naik turun dari mobil di suatu tempat [pos] om aku driver ojol [not] utnya beliau lihat [pos],neg
happy,tema photo ini adalah putri popok sedang tidur siang hahahaha halo semua nya akhirnya photo kimora [username] baru bisa posting setelah bulan kimora lahir mohon doanya ya terima kasih,pos
happy,kadang rezeki kalo diitung2 bakal selalu ada saja yang kurang apalagi kalo mau investasi sosial pasti panjang daftar pertimbangan rasional nya tapi kembali lagi semua berawal dari niat lagipula memberi sesuatu kepada sesama juga dianjurkan sama rasulullah,pos
sadness,sudah lah ahok di bui istri dikangkangi orang tujuh tahun sekarang malah kjatuhan pohon plastik pula kasihan nasibnya,neg
happy,sebab itu mendoakan negeri ini lebih kudulukan ketimbang untuk diri sendiri sebab laeeen karena aku masih punya ibu yang aku lebih percaya doanya untukku lebih makbul ketimbang doaku sendiri untuk diriku sendiri wkwkwk jidatmunaaaay,pos
fear,maha dahsyah allah yang menciptakan mimpi dengan begitu detailnya hinggal waktu dan tanggal terlihat de [not] jantung terasa hingga terbangun lalu merasa ketakutan yang berasal dari mimpi tersebut,neg
fear,gue bilang ke bude gue bahwa gue sangat [not] ut lalu diusirlah kucing2 itu dan di luar rumah sepupu gue sudah siap menggendong sih kucing gue hanya bisa nganga dan membatin yaallah semoga masa depanku [not] harus berhubungan dengan kucing,neg
love,haji adalah puncak dan penyempurna keislaman kita rab pantaskan diriku menyambut panggilanmu asrama haji pondok gede [url],pos
fear,jadi [not] ut aku sering foto anak tapi enggak pakai flash blits kok karena sadar bisa bahaya kalau kena cahaya langsung matanya tapi mamah kurang2i saja fotonya ya nak,neg
sadness,saya lebih fokus ke dia daripada kehidupan saya sendiri ini the end dia memiliki kekasih lain saya [not] menyalahan dia mungkin saya lagi di titik bawah hidup ini terus buat kalian para cewek never ever sayang apa aku meminta enggak kan,neg
sadness,kejadiannya baru banget tadi pulang nongkrong di stasiun manggarai jam 9an masih lumayan rame teman gue cewek pas lagi di tangga desak desakan pantatnya dipegang cowok dia mengadu ke gue,neg
happy,lovelaws tt enggak paham gue sama mbak gitaris warpaint satu ini keren banget gue dengar album ini kayak exposing her romantic side nya begitu tapi jir berhasil banget vibe nya fierce tapi vurnerable seducing at the same time gue paling suka lagu love leaks sama i ve been fine [url],pos
love,ya namanya juga cinta ada waktu cinta banget cinta saja lumayan cinta agak cinta tapi enggak mau pisah ya namanya juga cinta siapa yang bisa ngeplanning be [not] mau mengasih cinta berapa persen ke doi,pos
love,yaudah pokoknya terima kasih kamu sudah mau pilih aku jadi kapel kamu terima kasih sudah percaya sayang dan sabar sama aku aku sayang sama kamu semoga kita langgeng sampai tanggal di bulan2 berikutnya seterusnya ya maaf aku [not] bisa jadi apa yang kamu idamkan but i ll try itu,pos
sadness,bergantung financial dengan suami terkdg mmbuat saya berpikir jauh buat kedepan karena enggak slmanya gue hidup sama dia enggak slmanya dia punya duit persiapan buat anak sekolah nanti karena pasti biaya tambah membengkak giliran pengin krja enggak di ijinin gue enggak mengerti kudu bagaimana kalo kaya begini,neg
sadness,mandiri secara finansial adalah langkah pertama menuju kedewasaan [not] mungkin anda bisa dianggap dewasa oleh siapapun bila makan dan beli pulsa handphone saja masih meminta pada orang tua miliki pekerjaan yang layak dan hidupi diri anda sendiri,neg
happy,mencuci termos ala orang malas isi penuh dengan air mendidih tutup rapat menit buang airnya isi termos dengan air es termos dapat digunakan lagi seperti biasa,pos
fear,[username] gue deg-degan sepanjang baca ini tapi gue setuju soal [not] kelihatan [not] ut tapi berani besok2 cepat-cepat ke petugas keamanan di sekitar kalian ya,neg
sadness,semalem pakai baff kaos tangan sepatu lengkap kayak mau riding dan duduk didepan kasir habis sahur lagi menunggu teman bayar dikasir biar selese bayar bisa langsung cabut eh dikira ojol yang lagi menunggu orderan sama yang punya warung ntaps mas,neg
sadness,kalau bahagia itu sederhana kenapa kau sibuk mempercantik raga sedang kau tau milikmu adalah hal yang fana lokasi sungai susukan ndalem mejagong randudongkal pemalang [username] [username] [username] [url],neg
love,cinta penuh dengan banyak hal yang membuat semuanya berharga namun [not] ada satu hal pun yang lebih baik daripada cinta dan senyum kecil dirimu,pos
fear,[username] [username] terkadang aku ingin menjemput waktu waktu yang sudah begitu jauh tertinggal kembali memelukmu seperti saat kita terlalu [not] ut pada perpisahan,neg
fear,beeuughhh dari jaman duluuuu sudah sering parno ngebayangin ini tiap lihat tukang cukur bersihkan rambut laki-laki pakai pisau2 ituloh pasti langsung terbayang itu pisonya dipakai rame-rame terus kalo berdarah terus kena yang lain sterilkah [url],neg
happy,enggak pernah dipaksa sih buat berkerudung tapi dari sd sudah keinginan sendiri juga tapi sayang kata mama waktu itu kelas bentar lagi lulus daripada beli baju lagi,pos
sadness,sudah rajin sholat pintar masak lagi bagaimana enggak pengin cepat ketemuan [neg] ujar seorang cowok pada gebetannya mungkin umm mas mas kok lebay mbatin,neg
fear,dibalik cewek yang memberikan kepercayaan kepada pasangannya ada keraguan dan [not] ut kehilangan karena mereka tau bahwa dirinya begitu banyak memiliki kekurangan dan diluar sana banyak yang lebih baik dari dirinya,neg
sadness,hikssss [username] kenapa daerah jalan jambon kodya yogyakarta sering mati listrik malam ini mati listrik lagi kenapa oh kenapa di kota besar kok listrik sering mati,neg
fear,gue tipe orang yang penakut banget kadang kalo di kos sendiri padahal enggak ada apa-apa tapi gue parno begitu [not] ut dan merasa kayak ada seseorang menurut kalian nih gue harus melakukan atau apa nih biar enggak jadi orang penakut meminta di ruqiyah kalo begitu [url],neg
sadness,puasa tahun ini berasa banget kurang khusunya shalat tarawih sama mengaji bisa diitung jari berapa kalinya padahal [not] tentu tahun depan bisa merasai lagi,neg
love,lagi jatuh cinta biasanya tiap mau tidur terus kepikiran bikin bahagia enggak karuan masa pdkt sama pacaran itu sama sama indah bedanya sensasi jatuh cinta pada masa pdkt itu lebih menggemaskan dari yang masih degdegan kalo ketemu sampai malu malu kucing kalo kangen,pos
love,[username] [username] enggak ada yang mau gue ungkapkan dia bisa bikin nyaman gue mengapai saja dia juga iyaiya saja baiknya keterlaluan manisnya keterlaluan gemesinnya keterlaluan marahnya juga ketealuan wmwkwkwk sangat sayang dika,pos
love,di setiap pandangan mata genggaman tangan pelukan hangat ada definisi cinta bagi tiap pasangan ada pemahaman yang berbeda ada pengertian yang berbeda mungkin kamu akan lebih banyak terluka tapi itu [not] akan membuatmu berhenti mencari cinta a perfect love,pos
love,hanya dalam waktu tiga detik aku jatuh cinta kepada seseorang untuk pertama kali tapi mustahil untuk berhenti mencintai dalam waktu tiga detik [seo ini ha love rain],pos
happy,tenganan festival menjadi festival pariwisata unggulan di karangasem yang memiliki tagline karena menjanjikan keunikan adat tradisi budaya yang adiluhung dengan live event tradisi perang pandan yang sudah mendunia,pos
love,kamu kopi dan semangat kerjamu yuk beraktivitas,pos
love,saat kamu sakit pilek papa selalu khawatir sampai kadang sedikit memben [not] dengan berkata sudah dibilang [not] minum air dingin berbeda dengan mama yang memperhatikan dan menasihatimu dengan lembut ketahuilah kepala benar benar mengkhawatirkan keadaanmu,pos
sadness,dulu kakiku hanya beralaskan setapak tanah kepalaku pun hanya beratapkan langit kelam kekasih sejati pun hanyalah kesunyian di dalam kegelapan yang kuinginkan,neg
happy,dulu kayak hampir setengah jam atau kali sesi jelasin orang korea kata cie sampai pakai di dramain biat pada menyambung akhirnya baru pada mengerti dan nemu padanan kata ke korea terus sekarang gue yang lupa bahasa koreanya cie apa hahahhaa [url],pos
fear,pernah baca katanya memang ada oknuum yang bikin kebakaran terus kalau pemadam kebakarannya datang malah dihalang halangi seram seram ibukota seram [neg],neg
love,semuanya ku lakukan atas dasar cinta kepada mu wahai kekasih ku,pos
love,cinta mengerti apa yang [not] diungkapkan merasakan [not] dijelaskan karena cinta [not] tentang wajah nan rupawan tapi cinta itu tentang sebuah pengertian,pos
happy,sekitar jam hari ini saya naik trans jogja dari jalan kaliurang depan dd ke bandara di dalam trans cuma ada ada saya sama seorang bapak sumpah suka banget sama pelayanan mas masnya sudah ramah senyum dan enggak sungkan mengajak mengobrol para penumpang salut [username],pos
happy,terus jadi tiba tiba kangen dipanggil nama kecil karena sudah lama banget enggak dengar dipanggil dia kangen wkwk terakhir jaman sama sih ada teman teman yang [not] akrab panggil begitu geli tapi sekarang malah kangen,pos
love,disaat kamu butuh uang untuk membiayai uang semester dan kehidupanmu orang yang pertama mengerutka kening adalah papa papa pasti berusaha keras mencari jalan agar anaknya bisa merasa sama dengan teman temannya yang lain,pos
happy,wozniacki out daria kasatkina ini loh mainnya gendeng super kencang nampar2 hebattt goodluck,pos
love,woi piyik ku ini asai nanami sayang ku cinta yaallah bangganya diriku pada mu sayang yaallah deep voicenya bagus banget yaallah yaallah lucu banget ini manusia [url],pos
love,menurut kamu relationship goals itu yang kayak bagaimana sih tbh ya yang bagaimana ya yang selalu saling each other saja saling cinta saling sayang saling kompromi ngehargai saling butuh saling paham saling ngelindungin dan saling saling yang lainnya,pos
fear,terkaget dirinya saat tiba tiba disapa seseorang [not] ut jika kau menyadari penyamaran nya saat ini,neg
happy,dan apa saja yang ditahan nya maka [not] ada yang sanggup untuk melepaskannya setelah itu dan dialah yang maha perkasa maha bijaksana qs al fatiir,pos
happy,[username] no no no [not] begitu dongss tiap orang itu punya pesonanya masing-masing mungkin kamu menganggap dirimu tydack cantik tapi orang mengganggap kamu cantik dari sudut perspektif mereka cantik itu enggak mesti dari luar uwu,pos
fear,hari senin qerja lembur bagai quda hati hati gaes bagi para pengendara motor cek dulu helm nya siapa tau ada serangga laba laba atau pun kecoa,neg
fear,spontan nyalain flash hp dan mencari tissue buat lap [not] lupa sebelumnya gue senter bagian atas kamar sejajar sama lokasi tetesan enggak ada apa apa mau lihat hasil lap di tisu pun parno pas braniin lihat untung ya cuma air biasa karena lagi flu percuma juga mau nyium itu baunya,neg
sadness,me gila ya orang-orang itu tetiba hujan deras di lapangan semua penonton ambil jaket dan buka payung tapi tetap fokus menonton teman lebih gila mana rela terbang jakarta paris demi menonton tennis me dalam hati iya juga ya,neg
love,datang datang anak batita ini menyambut dengan sumringah ingin peluk yang lama menempel tiap menit ngetuk2 kamar mandi imo sudah [not] mandinya cuma mau jemur handuk ditanya mau ke mana [not] ut pergi lagi terus dipeluk enggak lepas dicintai semenyenangkan ini,pos
happy,ini adalah kisah blusukan presiden jokowi yang saya ikuti di mana beliau mendatangi masyarakat menyalami mereka bertanya dan mendengarkan yang mereka rasakan menindaklanjuti kepada pihak terkait sehingga satu persatu masalah bisa diselesaikan,pos
love,[username] cinta [not] butuh pengorbanan pada saat kau merasa berkorban pada saat itu cintamu mulai pudar ini we [not] dari mbah [username],pos
fear,entah kenapa gue ngeri begitu sama laut lepas which is yang ditengah begitu terhampar luas banget air doang ngeri habis deh enggak mengerti itu phobia atau [not] tapi gue enggak pernah ada trauma sama laut lepas aneh tapi ngeri asli,neg
love,oppa yang sekarang tetap sama selalu mendengarkan curhatan aku tentang hal hal enggak penting bahkan sampai yang penting banget sayang sama aku dan lebih hati hati sama sekitar pertahankan,pos
sadness,segala kebaikan yang kita perbuat bagaikan meneteskan air keringat dilautan,neg
love,jadi orang tua itu begitu ya mau anaknya seperti apa keadaannya tetap sayang banget berjuang mati2an demi anak walopun capek pulang kerja masih saja pulangnya nanyain perkembangan anaknya,pos
love,keahlian cewek kalo sudah sayang banget mempertahankan memperjuangkan menahan rasa sakit hati sabar dan setia,pos
happy,kesabaran adalah kebahagiaan dari dalam hati sadar bahwa tuhan lebih tahu segalanya,pos
fear,anda ingin merasakan cinta terindah ketahuilah tiada cinta lebih indah dari cinta pada kekasih sayyidina muhammad saw saat bibir anda bershalawat pada beliau lalu hatipun bergetar terpapar cinta [not] bertepi sang nabi pada kita tulus suci [not] lekang sampai kiamat,neg
love,selamat tanggal sayang cie deh bulan saja makin sayang ya sama aku [not] bosan sama aku moga bisa terus smsm ya di tanggal berikutnya love you,pos
